Date,TMax,TMin,TMoy,HMax,HMin,HMoy,Vt,Ins,Rg,ETO
12/10/1965,34.40000001,16.7,25.55,92,25,58.5,1.12,8.600000001,,4.049665499
12/11/1965,33.8,17.6,25.7,58,17,37.5,0.98,8.899999999,,4.15077957
12/12/1965,33.3,18.4,25.85,86,29,57.5,0.98,9.600000001,,4.165214241
12/13/1965,34,17.8,25.9,73,14,43.5,1.47,9.699999999,,4.709915791
12/14/1965,33.8,17,25.4,48,16,32,1.61,8.300000001,,4.78824872
12/15/1965,31,18.1,24.55,55,18,36.5,1.47,8.5,,4.499889759
12/16/1965,31.8,16.6,24.2,43,13,28,1.47,8.5,,4.584012849
12/17/1965,33.3,18.8,26.05,35,14,24.5,1.68,8.899999999,,5.12398099
12/18/1965,32.3,17.7,25,46,21,33.5,2.03,8.800000001,,5.20366082
12/19/1965,31.7,17.8,24.75,54,15,34.5,1.68,7.699999999,,4.66439198
12/20/1965,31.6,19.1,25.35,30,11,20.5,2.17,7.1,,5.55689647
12/21/1965,33.7,19,26.35,33,10,21.5,1.82,9.399999999,,5.429586589
12/22/1965,34.59999999,16.4,25.49999999,49,16,32.5,0.7,9.399999999,,3.84898777
12/23/1965,34.5,18.8,26.65,83,23,53,1.33,9,,4.420813931
12/24/1965,34.40000001,18.6,26.50000001,87,19,53,1.19,9.100000001,,4.317616349
12/25/1965,33.90000001,19.4,26.65,68,26,47,0.77,8.600000001,,3.931500319
12/26/1965,34.40000001,19,26.7,53,29,41,1.19,9.699999999,,4.545152601
12/27/1965,34.09999999,21.5,27.8,88,31,59.5,0.91,9.300000001,,4.246905178
12/28/1965,34.8,21,27.9,86,32,59,1.19,9,,4.39048134
12/29/1965,35,20.1,27.55,89,26,57.5,1.47,9.199999999,,4.591489941
12/30/1965,35.5,17.6,26.55,99,10,54.5,2.17,8.5,,4.876238661
12/31/1965,30.7,17,23.85,43,14,28.5,1.68,9.100000001,,4.85021928
1/1/1966,33.8,15.3,24.55,43,11,27,1.82,9.300000001,,5.136859881
1/2/1966,31.8,16,23.9,43,23,33,1.89,9.5,,5.040361749
1/3/1966,32.2,16.6,24.4,45,22,33.5,2.17,8.399999999,,5.23621301
1/4/1966,32.40000001,16.2,24.3,46,16,31,1.82,8.300000001,,4.927401619
1/5/1966,33,15.4,24.2,47,8,27.5,1.82,8.399999999,,5.003701931
1/6/1966,32,16.2,24.1,36,12,24,1.33,7.699999999,,4.391750621
1/7/1966,33.2,15.2,24.2,47,13,30,1.4,7.6,,4.404875061
1/8/1966,32.8,16.2,24.5,72,15,43.5,1.47,7.699999999,,4.305612409
1/9/1966,33.40000001,17,25.2,43,15,29,1.4,9.199999999,,4.71705501
1/10/1966,35,16.4,25.7,35,9,22,1.19,9.199999999,,4.545109389
1/11/1966,34,17.8,25.9,95,14,54.5,1.19,9.399999999,,4.3530322
1/12/1966,33.8,21.4,27.6,63,24,43.5,1.4,7.199999999,,4.502507031
1/13/1966,35,21,28,40,17,28.5,1.19,9.300000001,,4.768679
1/14/1966,35,20.2,27.6,85,30,57.5,1.12,8.600000001,,4.33410749
1/15/1966,36,21.6,28.8,90,22,56,0.98,9.5,,4.55421968
1/16/1966,35.3,22.2,28.75,90,31,60.5,0.77,9.399999999,,4.377785016
1/17/1966,35.59999999,22.6,29.1,88,28,58,0.63,9.5,,4.342704432
1/18/1966,35.2,21.4,28.3,95,31,63,1.33,9.399999999,,4.65959461
1/19/1966,35.40000001,22.8,29.1,95,28,61.5,1.19,8,,4.41564787
1/20/1966,33.59999999,21.8,27.7,91,39,65,1.19,5.6,,3.745032981
1/21/1966,33.3,21.5,27.4,95,46,70.5,1.47,6.800000001,,3.988015602
1/22/1966,33.8,19.4,26.6,95,38,66.5,1.4,7,,4.00781763
1/23/1966,35.40000001,20,27.7,91,12,51.5,0.98,10.2,,4.657321809
1/24/1966,35.2,16.7,25.95,70,9,39.5,2.31,10.3,,5.78085242
1/25/1966,35.59999999,19.2,27.4,27,11,19,2.8,9.899999999,,7.099177361
1/26/1966,33.8,19.4,26.6,83,19,51,1.82,10,,5.161953339
1/27/1966,35.8,20.2,28,84,16,50,1.33,9.600000001,,4.920651441
1/28/1966,37,19.2,28.1,97,13,55,1.47,9.199999999,,4.903150959
1/29/1966,34,20,27,93,32,62.5,1.12,7.199999999,,4.070462188
1/30/1966,35,21.6,28.3,89,24,56.5,1.47,9.5,,4.981432259
1/31/1966,34.8,22.3,28.55,83,32,57.5,0.98,9.899999999,,4.760515919
2/1/1966,35,21,28,42,14,28,2.17,10.6,,6.3544962
2/2/1966,33.59999999,17.2,25.4,34,16,25,1.89,7.300000001,,5.3514043
2/3/1966,33,18.9,25.95,39,18,28.5,0.98,7.699999999,,4.28649302
2/4/1966,32.59999999,19.9,26.24999999,30,19,24.5,1.89,5.6,,5.269249691
2/5/1966,33.90000001,21.1,27.50000001,28,6,17,2.38,5,,6.22500789
2/6/1966,34.90000001,20.7,27.8,22,8,15,1.82,7.9,,5.825013181
2/7/1966,34.59999999,21.4,27.99999999,23,8,15.5,2.38,9.899999999,,6.870744271
2/8/1966,33.09999999,19.6,26.35,79,11,45,1.82,8.600000001,,5.1728383
2/9/1966,33,18.3,25.65,30,9,19.5,1.82,5.199999999,,5.2312728
2/10/1966,32.3,18.8,25.55,23,9,16,2.52,8.699999999,,6.600851679
2/11/1966,33,17.4,25.2,19,8,13.5,2.52,10,,6.75062594
2/12/1966,33.90000001,17.5,25.7,17,6,11.5,2.73,10.6,,7.204777511
2/13/1966,36,19.4,27.7,17,9,13,2.03,9.399999999,,6.38755139
2/14/1966,37,20.3,28.65,75,12,43.5,1.89,9.800000001,,5.83885226
2/15/1966,34.40000001,20.1,27.25000001,77,16,46.5,1.33,9.699999999,,5.11460405
2/16/1966,35.40000001,21,28.2,91,16,53.5,1.19,10.3,,5.175154779
2/17/1966,37.09999999,19,28.05,89,10,49.5,1.61,10.4,,5.555148389
2/18/1966,38.2,20.6,29.4,82,6,44,1.4,10.6,,5.67472963
2/19/1966,36.59999999,20.2,28.4,81,5,43,2.31,10.3,,6.328913759
2/20/1966,35,19.4,27.2,81,12,46.5,1.19,7.800000001,,4.6883466
2/21/1966,35.90000001,20.7,28.3,85,19,52,1.47,8.5,,5.10855021
2/22/1966,35.8,20.8,28.3,89,22,55.5,1.4,10.2,,5.36578791
2/23/1966,35.40000001,21.8,28.6,86,29,57.5,1.19,9.600000001,,5.12435548
2/24/1966,36.7,23.1,29.9,83,19,51,1.61,10.3,,5.843866801
2/25/1966,37.5,20.7,29.1,80,8,44,1.61,9.399999999,,5.686730301
2/26/1966,36.2,19.4,27.8,83,13,48,2.03,9.699999999,,5.84570566
2/27/1966,35.2,19,27.1,25,9,17,1.68,9.699999999,,5.96803207
2/28/1966,33.2,20.3,26.75,22,12,17,1.68,3.9,,5.202184951
3/1/1966,34.8,21.8,28.3,29,12,20.5,1.61,6.199999999,,5.503780911
3/2/1966,35,18.6,26.8,27,9,18,2.1,7.800000001,,6.282824391
3/3/1966,37,21.1,29.05,17,9,13,1.89,9.399999999,,6.54209917
3/4/1966,36.40000001,19.5,27.95,81,11,46,0.77,9.600000001,,4.86824403
3/5/1966,36.59999999,20.6,28.6,71,17,44,0.91,9.199999999,,5.000964159
3/6/1966,37.40000001,21.4,29.4,78,15,46.5,1.19,9.600000001,,5.441229289
3/7/1966,35.09999999,23.2,29.15,86,29,57.5,2.03,7.800000001,,5.45250327
3/8/1966,37.40000001,23.9,30.65,87,27,57,1.89,8.899999999,,5.83534153
3/9/1966,38.40000001,22.4,30.4,92,21,56.5,1.33,9.600000001,,5.60677412
3/10/1966,38.2,22.9,30.55,88,24,56,1.4,9.399999999,,5.64398299
3/11/1966,37,22.3,29.65,85,28,56.5,1.82,9.300000001,,5.78227848
3/12/1966,36.3,22.5,29.4,91,28,59.5,1.33,9.300000001,,5.394338479
3/13/1966,35,23.8,29.4,88,38,63,1.68,7.699999999,,5.153603809
3/14/1966,35.40000001,23.2,29.3,85,34,59.5,1.61,9.5,,5.6103963
3/15/1966,37.3,21.7,29.5,80,24,52,1.82,9.300000001,,5.901879489
3/16/1966,37.7,23,30.35,85,27,56,1.4,9.899999999,,5.78725617
3/17/1966,37.8,21.6,29.7,78,25,51.5,1.61,9.699999999,,5.885986971
3/18/1966,35,20.9,27.95,82,33,57.5,1.12,6.5,,4.515533911
3/19/1966,37.40000001,22.1,29.75000001,86,25,55.5,1.68,9.699999999,,5.87943756
3/20/1966,36.40000001,21.8,29.1,84,24,54,1.33,9.199999999,,5.46877107
3/21/1966,36,23.2,29.6,80,32,56,2.59,10,,6.48614105
3/22/1966,37,24.8,30.9,79,31,55,1.68,7.9,,5.639277119
3/23/1966,31.4,22.8,27.1,87,47,67,1.47,2.9,,3.63610359
3/24/1966,36.40000001,23.6,30.00000001,86,33,59.5,1.89,8.300000001,,5.650012299
3/25/1966,38,24.6,31.3,86,23,54.5,1.89,9.5,,6.254217079
3/26/1966,36.8,22.6,29.7,78,29,53.5,2.31,9.100000001,,6.25028757
3/27/1966,38.40000001,23.4,30.9,80,22,51,1.33,9.600000001,,5.866500029
3/28/1966,38.40000001,24.4,31.4,84,23,53.5,2.03,10.5,,6.64541216
3/29/1966,38,24.7,31.35,84,29,56.5,1.4,9.5,,5.89357231
3/30/1966,36.59999999,24.5,30.55,84,36,60,3.010000001,7.300000001,,6.121804921
3/31/1966,35.09999999,23.3,29.2,80,36,58,1.89,5.699999999,,5.015697381
4/1/1966,37,24,30.5,84,26,55,2.31,7.300000001,,5.928470669
4/2/1966,35.8,24.3,30.05,84,38,61,2.03,2.9,,4.432235839
4/3/1966,35.40000001,22.5,28.95,82,35,58.5,1.68,8.199999999,,5.42693186
4/4/1966,38.90000001,22.6,30.75000001,83,22,52.5,1.47,10.3,,6.134189131
4/5/1966,35,25.1,30.05,84,41,62.5,3.289999999,8,,6.2154589
4/6/1966,35.2,23.3,29.25,86,39,62.5,2.59,7.199999999,,5.59431239
4/7/1966,35.40000001,22.6,29.00000001,88,35,61.5,2.73,5.5,,5.29558504
4/8/1966,36,24.6,30.3,91,38,64.5,2.59,7.6,,5.748938011
4/9/1966,34.90000001,20,27.45,96,27,61.5,2.52,7,,5.318252129
4/10/1966,34.90000001,22.8,28.85,92,44,68,1.68,5.800000001,,4.602511229
4/11/1966,32.2,20.7,26.45,95,43,69,2.1,9.300000001,,5.245556939
4/12/1966,34.90000001,21.9,28.4,93,33,63,2.73,8.800000001,,5.873508459
4/13/1966,35.2,23.8,29.5,90,43,66.5,2.73,9.100000001,,5.95444561
4/14/1966,32.8,21.3,27.05,84,47,65.5,2.52,6.6,,5.01102332
4/15/1966,34.2,22.6,28.4,84,41,62.5,2.8,9.300000001,,6.033796279
4/16/1966,35.2,24,29.6,100,42,71,2.73,8.899999999,,5.71726634
4/17/1966,34.09999999,21,27.55,93,44,68.5,2.1,5.1,,4.451738151
4/18/1966,34.5,22.7,28.6,93,38,65.5,1.4,10.9,,5.75338275
4/19/1966,34.09999999,23.2,28.65,90,47,68.5,1.61,6.800000001,,4.780751821
4/20/1966,33.40000001,20.8,27.1,91,44,67.5,1.61,9.899999999,,5.3470229
4/21/1966,34.8,23,28.9,92,39,65.5,2.17,10.5,,6.005051199
4/22/1966,35,24,29.5,89,38,63.5,2.31,10.5,,6.22009732
4/23/1966,32.40000001,23,27.7,88,50,69,2.59,10.3,,5.781132681
4/24/1966,33,22.1,27.55,83,43,63,1.61,7.6,,4.9694288
4/25/1966,33.40000001,22.5,27.95,88,45,66.5,2.52,9,,5.604147609
4/26/1966,33.5,23.5,28.5,92,44,68,2.52,5.1,,4.732748481
4/27/1966,33,22.2,27.6,95,43,69,1.61,6.199999999,,4.493142029
4/28/1966,34,22,28,94,41,67.5,2.03,8.399999999,,5.25392374
4/29/1966,33,23.1,28.05,98,47,72.5,1.82,8.199999999,,4.99133395
4/30/1966,31,19.7,25.35,98,58,78,1.89,7,,4.237061057
5/1/1966,31.6,22.8,27.2,97,54,75.5,1.82,7.199999999,,4.555991663
5/2/1966,32,22.2,27.1,98,56,77,0.49,7.4,,4.265252009
5/3/1966,29.2,20.9,25.05,95,61,78,1.82,2,,3.077129376
5/4/1966,31,23,27,94,54,74,1.4,6.4,,4.267519183
5/5/1966,31.8,21.6,26.7,91,56,73.5,2.17,3.1,,3.71733393
5/6/1966,33.3,23.5,28.4,94,45,69.5,0.7,4.6,,3.751118227
5/7/1966,33.40000001,23.9,28.65,91,47,69,1.47,9.5,,5.325014358
5/8/1966,32.8,24.8,28.8,91,52,71.5,1.82,7.199999999,,4.841797421
5/9/1966,32.5,22.4,27.45,95,49,72,1.89,9,,5.098881509
5/10/1966,33.2,23.5,28.35,94,50,72,1.68,7.699999999,,4.841805089
5/11/1966,32.8,23.4,28.1,94,49,71.5,2.52,5.6,,4.602475259
5/12/1966,32.40000001,23,27.7,96,48,72,1.47,11.3,,5.5491834
5/13/1966,32.7,22.7,27.7,92,49,70.5,1.61,9.699999999,,5.234958291
5/14/1966,29,23.4,26.2,91,62,76.5,1.47,2.5,,3.210097637
5/15/1966,34.5,22,28.25,92,39,65.5,1.33,10,,5.357760569
5/16/1966,31.8,23,27.4,82,54,68,2.73,8.300000001,,5.307972101
5/17/1966,32.59999999,21.9,27.24999999,88,48,68,1.47,6.5,,4.432115929
5/18/1966,30.6,23.1,26.85,89,53,71,2.1,2.3,,3.604902831
5/19/1966,34,23,28.5,90,46,68,1.4,10.1,,5.384286011
5/20/1966,29.9,23.5,26.7,89,54,71.5,2.03,4.6,,4.044427691
5/21/1966,34.5,20.7,27.6,96,43,69.5,1.4,11.2,,5.484901521
5/22/1966,26.4,19.8,23.1,98,71,84.5,1.89,1.1,,2.505322607
5/23/1966,32,20.7,26.35,98,50,74,1.61,11.4,,5.313463163
5/24/1966,30.4,23,26.7,89,57,73,2.8,7.699999999,,4.84459839
5/25/1966,33.3,23.5,28.4,88,43,65.5,2.59,8.800000001,,5.582215881
5/26/1966,33,21.9,27.45,95,48,71.5,1.68,9.399999999,,5.07114449
5/27/1966,31,22,26.5,96,56,76,1.19,9.600000001,,4.789375681
5/28/1966,32.5,23.9,28.2,93,48,70.5,1.68,8.899999999,,5.069856949
5/29/1966,29,19.8,24.4,95,62,78.5,2.31,3.2,,3.31103328
5/30/1966,32.40000001,18.7,25.55,98,52,75,7.00E-02,7.6,,3.940029488
5/31/1966,28,21.9,24.95,98,61,79.5,1.68,3.8,,3.325521029
6/1/1966,32,20.4,26.2,95,51,73,1.19,11.6,,5.225475861
6/2/1966,32.8,22.8,27.8,96,54,75,1.33,11.5,,5.426233342
6/3/1966,29.6,23,26.3,94,65,79.5,0.98,3,,3.093180161
6/4/1966,31.8,22,26.9,97,55,76,1.47,11.4,,5.274728118
6/5/1966,29,18.9,23.95,97,62,79.5,0.49,5.1,,3.30364145
6/6/1966,31.9,22.4,27.15,96,53,74.5,0.77,10.4,,4.942688743
6/7/1966,26.1,18,22.05,98,73,85.5,2.31,0.9,,2.381386523
6/8/1966,30.6,21.9,26.25,97,55,76,1.19,7.199999999,,4.16510893
6/9/1966,29.9,19.5,24.7,98,66,82,1.19,5,,3.410486863
6/10/1966,25.4,20.2,22.8,98,63,80.5,1.68,0.3,,2.404836523
6/11/1966,29,21.4,25.2,95,62,78.5,2.1,5.4,,3.772852833
6/12/1966,30,21,25.5,93,55,74,2.1,7.1,,4.31501385
6/13/1966,28.8,21.1,24.95,96,61,78.5,2.17,7.800000001,,4.247425606
6/14/1966,30,21.8,25.9,95,51,73,2.03,9,,4.769544011
6/15/1966,31,22,26.5,93,52,72.5,0.77,9.199999999,,4.56393528
6/16/1966,31.4,21.7,26.55,98,50,74,0.77,9.5,,4.630725391
6/17/1966,30.2,19,24.6,97,63,80,1.47,6.6,,3.816119696
6/18/1966,29,22.2,25.6,97,63,80,0.77,7.4,,3.997074182
6/19/1966,31.8,21.7,26.75,95,53,74,1.33,10.4,,4.991694555
6/20/1966,30,21.3,25.65,94,57,75.5,1.4,8.300000001,,4.37808287
6/21/1966,32,22,27,94,52,73,0.98,11.4,,5.180004695
6/22/1966,29,20.3,24.65,98,64,81,1.4,3,,3.006629687
6/23/1966,32,21.6,26.8,96,54,75,0.91,10.7,,4.959927909
6/24/1966,30.2,19.3,24.75,97,55,76,1.61,7.199999999,,4.072521407
6/25/1966,30.3,21.4,25.85,98,55,76.5,0.7,6.4,,3.79396689
6/26/1966,31,22.1,26.55,95,61,78,0.91,4.4,,3.421087433
6/27/1966,30.1,20.5,25.3,96,63,79.5,2.03,7.300000001,,4.118793426
6/28/1966,25,20.1,22.55,97,79,88,1.4,0,,2.059914586
6/29/1966,30.6,21.7,26.15,98,52,75,0.42,9.399999999,,4.463767543
6/30/1966,31.5,22.5,27,95,56,75.5,1.19,10.7,,5.037358524
7/1/1966,27.8,20,23.9,96,69,82.5,1.19,5.300000001,,3.380470611
7/2/1966,29.9,22,25.95,97,59,78,1.68,11.2,,5.037851613
7/3/1966,29.8,22,25.9,97,60,78.5,1.4,5.5,,3.720197589
7/4/1966,30,20.1,25.05,95,64,79.5,1.61,3.4,,3.203602404
7/5/1966,30,21.5,25.75,95,59,77,1.12,5.800000001,,3.745527972
7/6/1966,29.5,21,25.25,98,56,77,1.33,4.800000001,,3.529156974
7/7/1966,29.2,22.7,25.95,93,62,77.5,2.03,4.9,,3.755378194
7/8/1966,30.4,20.4,25.4,96,53,74.5,2.38,11.2,,5.16122096
7/9/1966,29.6,20.6,25.1,95,54,74.5,1.12,5.9,,3.754940945
7/10/1966,29.4,20.8,25.1,96,62,79,1.47,3.4,,3.198084594
7/11/1966,27.1,19,23.05,95,65,80,1.47,2.7,,2.87405277
7/12/1966,29.5,21,25.25,95,57,76,1.68,4.4,,3.560110587
7/13/1966,29,22,25.5,94,62,78,1.33,3.9,,3.337124679
7/14/1966,31.2,21.3,26.25,97,54,75.5,0.91,7.800000001,,4.236707212
7/15/1966,32.2,22.4,27.3,98,52,75,1.33,6.199999999,,4.091516236
7/16/1966,28.7,19,23.85,96,66,81,2.59,5.300000001,,3.585195151
7/17/1966,29.3,20,24.65,96,63,79.5,1.47,5.5,,3.611812469
7/18/1966,31,19,25,96,56,76,1.89,6.6,,4.054860009
7/19/1966,28.2,19.1,23.65,97,66,81.5,1.82,4.1,,3.225644733
7/20/1966,29.8,21.4,25.6,98,59,78.5,1.12,5.5,,3.662752297
7/21/1966,30,22.7,26.35,95,59,77,2.17,6.300000001,,4.16669951
7/22/1966,28.6,21.4,25,97,65,81,1.47,1.7,,2.778864937
7/23/1966,26.8,21,23.9,98,66,82,1.47,1.9,,2.725309503
7/24/1966,26,21.4,23.7,96,69,82.5,1.19,0.8,,2.417325811
7/25/1966,28.2,21.5,24.85,98,65,81.5,1.68,4.199999999,,3.341117689
7/26/1966,27.8,21.4,24.6,98,64,81,1.12,3.4,,3.07225892
7/27/1966,31.2,20.8,26,98,56,77,1.4,8.899999999,,4.577051273
7/28/1966,29.3,19.2,24.25,97,64,80.5,1.47,9.5,,4.439297298
7/29/1966,29.4,22.6,26,95,64,79.5,2.869999999,6,,4.08892715
7/30/1966,30.2,22.4,26.3,95,56,75.5,1.47,6.300000001,,4.076808913
7/31/1966,31,22.8,26.9,96,56,76,1.89,6.9,,4.363629675
8/1/1966,25.2,19.6,22.4,96,69,82.5,1.47,1.1,,2.464026471
8/2/1966,28.8,21,24.9,96,60,78,1.61,4.800000001,,3.582858123
8/3/1966,29.9,22,25.95,93,56,74.5,1.82,4.1,,3.683759238
8/4/1966,28.4,21.9,25.15,96,64,80,1.89,3.6,,3.337302965
8/5/1966,26,21.4,23.7,96,63,79.5,1.19,1.1,,2.567664781
8/6/1966,29.8,21.2,25.5,97,52,74.5,1.19,9.699999999,,4.735876286
8/7/1966,32.40000001,22,27.2,93,49,71,0.98,8.600000001,,4.669795783
8/8/1966,23.9,19.2,21.55,96,79,87.5,0.91,0.7,,2.169567716
8/9/1966,27.7,21.4,24.55,98,67,82.5,1.33,2.7,,2.937148487
8/10/1966,27.9,20.8,24.35,100,67,83.5,1.47,3.5,,3.096371403
8/11/1966,27.9,20.2,24.05,98,66,82,0.98,3.9,,3.137878603
8/12/1966,28,21.4,24.7,97,66,81.5,1.19,2.4,,2.884323839
8/13/1966,29,22,25.5,95,66,80.5,1.82,5,,3.668133868
8/14/1966,27.3,22,24.65,96,73,84.5,1.61,1.3,,2.616719325
8/15/1966,26.2,21.7,23.95,96,75,85.5,2.17,1.4,,2.620534391
8/16/1966,27.6,20.4,24,97,70,83.5,1.47,1.6,,2.65739433
8/17/1966,28,21,24.5,98,67,82.5,1.33,3.7,,3.173218506
8/18/1966,27.3,22.2,24.75,96,77,86.5,0.7,0.8,,2.351804385
8/19/1966,27,20.8,23.9,98,69,83.5,1.12,0.7,,2.399392827
8/20/1966,25.4,20,22.7,97,74,85.5,0.49,1.5,,2.408566256
8/21/1966,28.8,21,24.9,97,63,80,1.61,7.4,,4.148289068
8/22/1966,29,21,25,97,63,80,1.47,5.300000001,,3.667285967
8/23/1966,25.8,19.2,22.5,96,71,83.5,1.4,0.5,,2.326592494
8/24/1966,29.1,20.4,24.75,96,62,79,1.19,4.199999999,,3.370340172
8/25/1966,29,21,25,98,65,81.5,0.98,5.199999999,,3.548684692
8/26/1966,28.3,21.7,25,98,65,81.5,1.33,3.9,,3.29240476
8/27/1966,28.9,21.3,25.1,95,61,78,2.1,6,,3.997897387
8/28/1966,29,21.3,25.15,96,65,80.5,1.33,3.9,,3.329077683
8/29/1966,29.8,21.5,25.65,98,64,81,1.68,5.4,,3.761951427
8/30/1966,25.2,20.4,22.8,98,76,87,1.47,0,,2.144388824
8/31/1966,26.8,21,23.9,98,70,84,1.82,2.9,,2.971854168
9/1/1966,26.2,20.4,23.3,99,75,87,1.89,2.5,,2.74440014
9/2/1966,29,20.4,24.7,97,64,80.5,0.98,3.3,,3.092748162
9/3/1966,23.2,19,21.1,98,75,86.5,1.12,1.3,,2.320483272
9/4/1966,30,17.8,23.9,97,58,77.5,0.98,7.6,,4.062170861
9/5/1966,30.4,21.1,25.75,96,56,76,1.47,7.4,,4.328869067
9/6/1966,27.6,19,23.3,97,63,80,1.61,3.2,,3.085472886
9/7/1966,27.6,21,24.3,96,69,82.5,1.47,4.300000001,,3.32064861
9/8/1966,30.4,21.2,25.8,98,54,76,0.77,8.100000001,,4.352773609
9/9/1966,26.9,20,23.45,98,73,85.5,1.4,2,,2.653042439
9/10/1966,26.4,19.3,22.85,96,71,83.5,1.19,0.9,,2.396279629
9/11/1966,29.2,19.2,24.2,98,57,77.5,0.49,6,,3.621979401
9/12/1966,28.5,21,24.75,99,66,82.5,0.98,3.5,,3.101977312
9/13/1966,27.8,21.4,24.6,98,69,83.5,1.33,3.8,,3.18300054
9/14/1966,27.5,18.1,22.8,98,65,81.5,0.91,0,,2.179544308
9/15/1966,28,21.3,24.65,98,66,82,1.4,5,,3.503675566
9/16/1966,27.3,21.1,24.2,96,68,82,2.8,2,,2.988752321
9/17/1966,25.8,20.4,23.1,96,76,86,1.33,0.6,,2.288479116
9/18/1966,27.5,18.9,23.2,98,70,84,0.77,1.2,,2.399568871
9/19/1966,28.3,17.3,22.8,98,60,79,0.98,4.4,,3.201565831
9/20/1966,28.6,20.6,24.6,96,61,78.5,1.12,7.199999999,,4.021801209
9/21/1966,30,20.8,25.4,99,57,78,1.33,7.4,,4.190989224
9/22/1966,29.2,20.8,25,95,60,77.5,1.33,5.699999999,,3.766038674
9/23/1966,31,19.2,25.1,96,54,75,0.63,10.4,,4.759600058
9/24/1966,25.6,19.4,22.5,98,77,87.5,1.47,2.6,,2.644628924
9/25/1966,30.2,20.6,25.4,98,57,77.5,1.12,7.6,,4.193444986
9/26/1966,30,19.2,24.6,98,59,78.5,1.12,6.1,,3.74557514
9/27/1966,27.8,20.8,24.3,98,64,81,0.77,4.199999999,,3.181558131
9/28/1966,28,21.7,24.85,98,63,80.5,0.98,2.1,,2.768425127
9/29/1966,30.4,20.8,25.6,98,54,76,0.91,7.5,,4.146904523
9/30/1966,28.8,22,25.4,96,64,80,0.98,4.800000001,,3.446260472
10/1/1966,25.6,19.9,22.75,98,78,88,1.12,2,,2.4804057
10/2/1966,30,20.8,25.4,98,57,77.5,0.77,8.5,,4.304833969
10/3/1966,29.9,21.2,25.55,98,59,78.5,1.12,4.6,,3.449243968
10/4/1966,30.6,20.6,25.6,95,61,78,0.98,5.1,,3.54287528
10/5/1966,31,20.7,25.85,96,56,76,0.98,5.4,,3.658000587
10/6/1966,30.1,19.8,24.95,96,56,76,0.77,7.199999999,,3.935748406
10/7/1966,30,20,25,96,61,78.5,2.03,6.4,,3.942977929
10/8/1966,29.9,20.1,25,95,57,76,0.98,5,,3.474640132
10/9/1966,28.9,21.5,25.2,98,62,80,1.12,6.5,,3.796515252
10/10/1966,31.8,20.8,26.3,98,53,75.5,1.19,7.9,,4.31114177
10/11/1966,32.8,21.2,27,99,48,73.5,1.19,9.5,,4.786475876
10/12/1966,30.7,19.5,25.1,98,55,76.5,1.4,8.899999999,,4.40734471
10/13/1966,31.6,21.2,26.4,98,54,76,0.98,7.5,,4.148097746
10/14/1966,31.1,20.4,25.75,98,56,77,0.63,9.300000001,,4.412661118
10/15/1966,31.6,21.5,26.55,96,52,74,1.33,8.699999999,,4.53955761
10/16/1966,28.6,21.3,24.95,95,71,83,0.91,2.7,,2.773410628
10/17/1966,31.4,19.8,25.6,96,50,73,1.89,8.699999999,,4.566626679
10/18/1966,31.6,19.4,25.5,95,54,74.5,0.98,8.5,,4.252752101
10/19/1966,28,20.7,24.35,98,66,82,1.33,4.300000001,,3.151857091
10/20/1966,30.4,22,26.2,96,59,77.5,1.19,7.1,,4.001008982
10/21/1966,31.9,19.7,25.8,96,55,75.5,0.98,8.600000001,,4.269368242
10/22/1966,33.40000001,19.4,26.4,95,45,70,0.98,9.100000001,,4.490137853
10/23/1966,33,19.2,26.1,94,40,67,0.91,10.9,,4.831712995
10/24/1966,32.40000001,20.3,26.35,96,51,73.5,1.61,9.5,,4.68345738
10/25/1966,30.2,22.2,26.2,95,59,77,1.68,8.5,,4.372378696
10/26/1966,32,21.4,26.7,98,46,72,1.33,7.800000001,,4.287974119
10/27/1966,31.4,20.5,25.95,98,52,75,1.33,4.6,,3.449386592
10/28/1966,31.4,20.4,25.9,98,54,76,1.68,7.6,,4.142325388
10/29/1966,29.6,19.4,24.5,98,58,78,1.4,5.1,,3.364859253
10/30/1966,32,19.7,25.85,99,47,73,0.77,9.5,,4.343816916
10/31/1966,32,21.4,26.7,95,56,75.5,1.82,10.5,,4.867144028
11/1/1966,29.7,21.5,25.6,95,55,75,2.31,5.300000001,,3.78904659
11/2/1966,31.5,20,25.75,99,49,74,1.12,6.4,,3.724637048
11/3/1966,34.2,21,27.6,94,33,63.5,0.91,10.7,,4.854107134
11/4/1966,33,22,27.5,95,50,72.5,1.61,7.199999999,,4.240160136
11/5/1966,29.8,21.7,25.75,97,59,78,1.89,3.7,,3.242453463
11/6/1966,31,21.4,26.2,98,47,72.5,1.4,6.1,,3.786453107
11/7/1966,33.09999999,19.2,26.15,97,41,69,1.19,10.5,,4.664619582
11/8/1966,31,21.2,26.1,98,58,78,1.68,5.9,,3.657960126
11/9/1966,31,20.5,25.75,98,56,77,1.47,9.600000001,,4.358992258
11/10/1966,33.8,20.6,27.2,98,34,66,1.33,8.300000001,,4.405301699
11/11/1966,33.7,20.3,27,99,29,64,1.61,9.699999999,,4.817345599
11/12/1966,32,19,25.5,99,30,64.5,0.98,8.899999999,,4.17370066
11/13/1966,31.7,19,25.35,96,38,67,0.77,7.9,,3.836758089
11/14/1966,33.3,19.6,26.45,93,34,63.5,0.7,9.199999999,,4.174987026
