YEAR,MM,DD,PRECTOTCORR,NAMES
2013,11,2,0,bobo
2013,11,3,0,bobo
2013,11,4,0,bobo
2013,11,5,0,bobo
2013,11,6,0,bobo
2013,11,7,0,bobo
2013,11,8,0,bobo
2013,11,9,0,bobo
2013,11,10,0,bobo
2013,11,11,0,bobo
2013,11,12,0,bobo
2013,11,13,0,bobo
2013,11,14,0,bobo
2013,11,15,0,bobo
2013,11,16,0,bobo
2013,11,17,0.27,bobo
2013,11,18,0.69,bobo
2013,11,19,0.98,bobo
2013,11,20,0.76,bobo
2013,11,21,0.62,bobo
2013,11,22,0,bobo
2013,11,23,0,bobo
2013,11,24,0,bobo
2013,11,25,0,bobo
2013,11,26,0,bobo
2013,11,27,0,bobo
2013,11,28,0,bobo
2013,11,29,0,bobo
2013,11,30,0,bobo
2013,12,1,0,bobo
2013,12,2,0,bobo
2013,12,3,0,bobo
2013,12,4,0,bobo
2013,12,5,0,bobo
2013,12,6,0,bobo
2013,12,7,0,bobo
2013,12,8,0,bobo
2013,12,9,0,bobo
2013,12,10,0,bobo
2013,12,11,0,bobo
2013,12,12,0,bobo
2013,12,13,0,bobo
2013,12,14,0.05,bobo
2013,12,15,0.39,bobo
2013,12,16,0,bobo
2013,12,17,0,bobo
2013,12,18,0,bobo
2013,12,19,0,bobo
2013,12,20,0,bobo
2013,12,21,0,bobo
2013,12,22,0,bobo
2013,12,23,0,bobo
2013,12,24,0,bobo
2013,12,25,0,bobo
2013,12,26,0,bobo
2013,12,27,0,bobo
2013,12,28,0,bobo
2013,12,29,0,bobo
2013,12,30,0,bobo
2013,12,31,0,bobo
2014,1,1,0,bobo
2014,1,2,0,bobo
2014,1,3,0,bobo
2014,1,4,0,bobo
2014,1,5,0,bobo
2014,1,6,0,bobo
2014,1,7,0,bobo
2014,1,8,0,bobo
2014,1,9,0,bobo
2014,1,10,0,bobo
2014,1,11,0,bobo
2014,1,12,0,bobo
2014,1,13,0,bobo
2014,1,14,0,bobo
2014,1,15,0,bobo
2014,1,16,0,bobo
2014,1,17,0,bobo
2014,1,18,10.07,bobo
2014,1,19,9.7,bobo
2014,1,20,0.2,bobo
2014,1,21,0,bobo
2014,1,22,0,bobo
2014,1,23,0,bobo
2014,1,24,0,bobo
2014,1,25,0,bobo
2014,1,26,0,bobo
2014,1,27,0,bobo
2014,1,28,0,bobo
2014,1,29,0,bobo
2014,1,30,0,bobo
2014,1,31,0,bobo
2014,2,1,0,bobo
2014,2,2,0,bobo
2014,2,3,0,bobo
2014,2,4,0,bobo
2014,2,5,0,bobo
2014,2,6,0,bobo
2014,2,7,0,bobo
2014,2,8,0,bobo
2014,2,9,0,bobo
2014,2,10,0,bobo
2014,2,11,0,bobo
2014,2,12,0,bobo
2014,2,13,0,bobo
2014,2,14,0,bobo
2014,2,15,0,bobo
2014,2,16,0,bobo
2014,2,17,0,bobo
2014,2,18,0,bobo
2014,2,19,0,bobo
2014,2,20,0,bobo
2014,2,21,-9999,bobo
2014,2,22,0,bobo
2014,2,23,0,bobo
2014,2,24,0,bobo
2014,2,25,0,bobo
2014,2,26,0,bobo
2014,2,27,0,bobo
2014,2,28,0,bobo
2014,3,1,0,bobo
2014,3,2,0,bobo
2014,3,3,0,bobo
2014,3,4,0,bobo
2014,3,5,0,bobo
2014,3,6,0,bobo
2014,3,7,0,bobo
2014,3,8,0,bobo
2014,3,9,0,bobo
2014,3,10,0,bobo
2014,3,11,0,bobo
2014,3,12,0.27,bobo
2014,3,13,0.23,bobo
2014,3,14,1.78,bobo
2014,3,15,0.83,bobo
2014,3,16,0,bobo
2014,3,17,0,bobo
2014,3,18,0,bobo
2014,3,19,0.03,bobo
2014,3,20,0,bobo
2014,3,21,0,bobo
2014,3,22,0,bobo
2014,3,23,0,bobo
2014,3,24,0.02,bobo
2014,3,25,0.06,bobo
2014,3,26,-9999,bobo
2014,3,27,0.12,bobo
2014,3,28,0,bobo
2014,3,29,1.93,bobo
2014,3,30,6.82,bobo
2014,3,31,11.08,bobo
2014,4,1,0,bobo
2014,4,2,0,bobo
2014,4,3,0.01,bobo
2014,4,4,0.01,bobo
2014,4,5,0.01,bobo
2014,4,6,2.66,bobo
2014,4,7,4.75,bobo
2014,4,8,3.07,bobo
2014,4,9,1.77,bobo
2014,4,10,1.86,bobo
2014,4,11,0.32,bobo
2014,4,12,0.23,bobo
2014,4,13,1.11,bobo
2014,4,14,0.3,bobo
2014,4,15,0.09,bobo
2014,4,16,1.81,bobo
2014,4,17,0.65,bobo
2014,4,18,0.26,bobo
2014,4,19,0.68,bobo
2014,4,20,1.73,bobo
2014,4,21,5.13,bobo
2014,4,22,6.27,bobo
2014,4,23,10.86,bobo
2014,4,24,0.49,bobo
2014,4,25,1.68,bobo
2014,4,26,7.97,bobo
2014,4,27,3.29,bobo
2014,4,28,5.04,bobo
2014,4,29,5.72,bobo
2014,4,30,4.32,bobo
2014,5,1,4.29,bobo
2014,5,2,3.36,bobo
2014,5,3,4.27,bobo
2014,5,4,4.82,bobo
2014,5,5,6.8,bobo
2014,5,6,5.08,bobo
2014,5,7,1.01,bobo
2014,5,8,1.15,bobo
2014,5,9,2.35,bobo
2014,5,10,5.36,bobo
2014,5,11,5.41,bobo
2014,5,12,8.21,bobo
2014,5,13,9.65,bobo
2014,5,14,5.79,bobo
2014,5,15,6.94,bobo
2014,5,16,0.45,bobo
2014,5,17,1.57,bobo
2014,5,18,1.01,bobo
2014,5,19,0.32,bobo
2014,5,20,0.08,bobo
2014,5,21,0.06,bobo
2014,5,22,3.52,bobo
2014,5,23,4.23,bobo
2014,5,24,2.73,bobo
2014,5,25,3.53,bobo
2014,5,26,1.38,bobo
2014,5,27,0.78,bobo
2014,5,28,0.41,bobo
2014,5,29,1.73,bobo
2014,5,30,1.35,bobo
2014,5,31,4.54,bobo
2014,6,1,3.26,bobo
2014,6,2,2.81,bobo
2014,6,3,5.43,bobo
2014,6,4,2.07,bobo
2014,6,5,26.62,bobo
2014,6,6,8.56,bobo
2014,6,7,1.01,bobo
2014,6,8,4.01,bobo
2014,6,9,6.38,bobo
2014,6,10,13.27,bobo
2014,6,11,3.58,bobo
2014,6,12,10.27,bobo
2014,6,13,17.28,bobo
2014,6,14,18.24,bobo
2014,6,15,36.06,bobo
2014,6,16,5.36,bobo
2014,6,17,6.87,bobo
2014,6,18,12.97,bobo
2014,6,19,6.26,bobo
2014,6,20,3.76,bobo
2014,6,21,7.12,bobo
2014,6,22,4.57,bobo
2014,6,23,2.68,bobo
2014,6,24,0.53,bobo
2014,6,25,6.89,bobo
2014,6,26,4.28,bobo
2014,6,27,7.87,bobo
2014,6,28,6.59,bobo
2014,6,29,9.61,bobo
2014,6,30,4.8,bobo
2014,7,1,2.34,bobo
2014,7,2,4.06,bobo
2014,7,3,7.9,bobo
2014,7,4,4.05,bobo
2014,7,5,5.06,bobo
2014,7,6,5.97,bobo
2014,7,7,8.59,bobo
2014,7,8,4.2,bobo
2014,7,9,1.11,bobo
2014,7,10,2.85,bobo
2014,7,11,6.74,bobo
2014,7,12,4.2,bobo
2014,7,13,5.97,bobo
2014,7,14,4.72,bobo
2014,7,15,4.71,bobo
2014,7,16,8.85,bobo
2014,7,17,13.76,bobo
2014,7,18,3.21,bobo
2014,7,19,1.96,bobo
2014,7,20,6.87,bobo
2014,7,21,8.49,bobo
2014,7,22,10.52,bobo
2014,7,23,7.11,bobo
2014,7,24,5.24,bobo
2014,7,25,0.32,bobo
2014,7,26,0.59,bobo
2014,7,27,0.29,bobo
2014,7,28,0.51,bobo
2014,7,29,-9999,bobo
2014,7,30,15.09,bobo
2014,7,31,5.34,bobo
2014,8,1,8.83,bobo
2014,8,2,9.48,bobo
2014,8,3,8.83,bobo
2014,8,4,15.64,bobo
2014,8,5,9.66,bobo
2014,8,6,7.9,bobo
2014,8,7,6.75,bobo
2014,8,8,13.75,bobo
2014,8,9,7.27,bobo
2014,8,10,12.13,bobo
2014,8,11,5.79,bobo
2014,8,12,11.77,bobo
2014,8,13,5.61,bobo
2014,8,14,0.87,bobo
2014,8,15,6.32,bobo
2014,8,16,20.1,bobo
2014,8,17,16.5,bobo
2014,8,18,10.34,bobo
2014,8,19,17.03,bobo
2014,8,20,12.24,bobo
2014,8,21,28.7,bobo
2014,8,22,22.34,bobo
2014,8,23,16.83,bobo
2014,8,24,6.01,bobo
2014,8,25,6.55,bobo
2014,8,26,10.88,bobo
2014,8,27,1.04,bobo
2014,8,28,1.37,bobo
2014,8,29,6.28,bobo
2014,8,30,19.78,bobo
2014,8,31,5.83,bobo
2014,9,1,15.08,bobo
2014,9,2,11.57,bobo
2014,9,3,1.35,bobo
2014,9,4,1.05,bobo
2014,9,5,6.09,bobo
2014,9,6,1.69,bobo
2014,9,7,4.19,bobo
2014,9,8,11.22,bobo
2014,9,9,5.12,bobo
2014,9,10,9.1,bobo
2014,9,11,6.19,bobo
2014,9,12,5.11,bobo
2014,9,13,3.85,bobo
2014,9,14,14.94,bobo
2014,9,15,3.68,bobo
2014,9,16,8.12,bobo
2014,9,17,1.4,bobo
2014,9,18,4.16,bobo
2014,9,19,14.67,bobo
2014,9,20,3.63,bobo
2014,9,21,5.08,bobo
2014,9,22,2.54,bobo
2014,9,23,11.81,bobo
2014,9,24,12.29,bobo
2014,9,25,6.34,bobo
2014,9,26,8.92,bobo
2014,9,27,11.94,bobo
2014,9,28,5.18,bobo
2014,9,29,2.93,bobo
2014,9,30,7.05,bobo
2014,10,1,2.13,bobo
2014,10,2,26.5,bobo
2014,10,3,3.04,bobo
2014,10,4,0.91,bobo
2014,10,5,1.5,bobo
2014,10,6,1.93,bobo
2014,10,7,1.67,bobo
2014,10,8,1.32,bobo
2014,10,9,1.3,bobo
2014,10,10,1.02,bobo
2014,10,11,2.57,bobo
2014,10,12,2.66,bobo
2014,10,13,2.37,bobo
2014,10,14,1.26,bobo
2014,10,15,0.47,bobo
2014,10,16,0.68,bobo
2014,10,17,0.23,bobo
2014,10,18,2.32,bobo
2014,10,19,2.5,bobo
2014,10,20,2.61,bobo
2014,10,21,3.2,bobo
2014,10,22,0.06,bobo
2014,10,23,0.14,bobo
2014,10,24,0.21,bobo
2014,10,25,0.18,bobo
2014,10,26,0.44,bobo
2014,10,27,0.57,bobo
2014,10,28,0.32,bobo
2014,10,29,1.05,bobo
2014,10,30,0.38,bobo
2014,10,31,0.66,bobo
2014,11,1,0.68,bobo
2014,11,2,0.62,bobo
2014,11,3,0.65,bobo
2014,11,4,0.06,bobo
2014,11,5,0.96,bobo
2014,11,6,0.11,bobo
2014,11,7,0.12,bobo
2014,11,8,0.14,bobo
2014,11,9,0,bobo
2014,11,10,0,bobo
2014,11,11,0,bobo
2014,11,12,0,bobo
2014,11,13,0,bobo
2014,11,14,0.1,bobo
2014,11,15,0.28,bobo
2014,11,16,0.06,bobo
2014,11,17,1.62,bobo
2014,11,18,3.83,bobo
2014,11,19,2.99,bobo
2014,11,20,0.89,bobo
2014,11,21,0.66,bobo
2014,11,22,0,bobo
2014,11,23,0,bobo
2014,11,24,0,bobo
2014,11,25,0,bobo
2014,11,26,0,bobo
2014,11,27,0,bobo
2014,11,28,0.06,bobo
2014,11,29,0.05,bobo
2014,11,30,0.1,bobo
2014,12,1,0.07,bobo
2014,12,2,0,bobo
2014,12,3,0,bobo
2014,12,4,0,bobo
2014,12,5,0,bobo
2014,12,6,0,bobo
2014,12,7,0,bobo
2014,12,8,0,bobo
2014,12,9,0,bobo
2014,12,10,0,bobo
2014,12,11,0,bobo
2014,12,12,0,bobo
2014,12,13,0,bobo
2014,12,14,0,bobo
2014,12,15,0,bobo
2014,12,16,0,bobo
2014,12,17,0,bobo
2014,12,18,0,bobo
2014,12,19,0,bobo
2014,12,20,0,bobo
2014,12,21,0,bobo
2014,12,22,0,bobo
2014,12,23,0,bobo
2014,12,24,0,bobo
2014,12,25,0,bobo
2014,12,26,0,bobo
2014,12,27,0,bobo
2014,12,28,0,bobo
2014,12,29,0,bobo
2014,12,30,0,bobo
2014,12,31,0,bobo
2015,1,1,0,bobo
2015,1,2,0,bobo
2015,1,3,0,bobo
2015,1,4,0,bobo
2015,1,5,0,bobo
2015,1,6,0,bobo
2015,1,7,0,bobo
2015,1,8,0,bobo
2015,1,9,0,bobo
2015,1,10,0,bobo
2015,1,11,0,bobo
2015,1,12,0,bobo
2015,1,13,0,bobo
2015,1,14,0,bobo
2015,1,15,0,bobo
2015,1,16,0,bobo
2015,1,17,0,bobo
2015,1,18,0,bobo
2015,1,19,0,bobo
2015,1,20,0,bobo
2015,1,21,0,bobo
2015,1,22,0,bobo
2015,1,23,0,bobo
2015,1,24,0,bobo
2015,1,25,0,bobo
2015,1,26,0,bobo
2015,1,27,0,bobo
2015,1,28,0,bobo
2015,1,29,0,bobo
2015,1,30,0,bobo
2015,1,31,0,bobo
2015,2,1,0,bobo
2015,2,2,0,bobo
2015,2,3,0,bobo
2015,2,4,0,bobo
2015,2,5,0,bobo
2015,2,6,-9999,bobo
2015,2,7,0,bobo
2015,2,8,0,bobo
2015,2,9,0,bobo
2015,2,10,0.36,bobo
2015,2,11,0.1,bobo
2015,2,12,1.43,bobo
2015,2,13,0.08,bobo
2015,2,14,0,bobo
2015,2,15,0.56,bobo
2015,2,16,0.01,bobo
2015,2,17,0,bobo
2015,2,18,0,bobo
2015,2,19,2.44,bobo
2015,2,20,2.2,bobo
2015,2,21,0.91,bobo
2015,2,22,0.02,bobo
2015,2,23,0,bobo
2015,2,24,0,bobo
2015,2,25,0,bobo
2015,2,26,0,bobo
2015,2,27,0,bobo
2015,2,28,0,bobo
2015,3,1,0,bobo
2015,3,2,0,bobo
2015,3,3,0,bobo
2015,3,4,0,bobo
2015,3,5,0,bobo
2015,3,6,0,bobo
2015,3,7,0,bobo
2015,3,8,0,bobo
2015,3,9,0,bobo
2015,3,10,0.36,bobo
2015,3,11,0.01,bobo
2015,3,12,0.01,bobo
2015,3,13,0,bobo
2015,3,14,0.53,bobo
2015,3,15,0.15,bobo
2015,3,16,0,bobo
2015,3,17,0,bobo
2015,3,18,0,bobo
2015,3,19,0.01,bobo
2015,3,20,0,bobo
2015,3,21,0,bobo
2015,3,22,3.15,bobo
2015,3,23,0.64,bobo
2015,3,24,0,bobo
2015,3,25,0.02,bobo
2015,3,26,5.31,bobo
2015,3,27,0,bobo
2015,3,28,0,bobo
2015,3,29,0,bobo
2015,3,30,0,bobo
2015,3,31,0,bobo
2015,4,1,0.03,bobo
2015,4,2,0.27,bobo
2015,4,3,0.01,bobo
2015,4,4,0.09,bobo
2015,4,5,0.04,bobo
2015,4,6,0.26,bobo
2015,4,7,0.07,bobo
2015,4,8,0.04,bobo
2015,4,9,0.01,bobo
2015,4,10,0,bobo
2015,4,11,0.01,bobo
2015,4,12,2.14,bobo
2015,4,13,0.09,bobo
2015,4,14,0,bobo
2015,4,15,0,bobo
2015,4,16,0,bobo
2015,4,17,0,bobo
2015,4,18,0,bobo
2015,4,19,0,bobo
2015,4,20,0.01,bobo
2015,4,21,0.03,bobo
2015,4,22,0.12,bobo
2015,4,23,0.16,bobo
2015,4,24,0.32,bobo
2015,4,25,0.45,bobo
2015,4,26,0,bobo
2015,4,27,0.01,bobo
2015,4,28,0.01,bobo
2015,4,29,0,bobo
2015,4,30,0,bobo
2015,5,1,1.45,bobo
2015,5,2,0.87,bobo
2015,5,3,0.73,bobo
2015,5,4,7.49,bobo
2015,5,5,0.26,bobo
2015,5,6,0.77,bobo
2015,5,7,0.74,bobo
2015,5,8,4.56,bobo
2015,5,9,12.19,bobo
2015,5,10,2.48,bobo
2015,5,11,1.52,bobo
2015,5,12,0.7,bobo
2015,5,13,0.9,bobo
2015,5,14,0.29,bobo
2015,5,15,2.96,bobo
2015,5,16,4.35,bobo
2015,5,17,0.79,bobo
2015,5,18,19.65,bobo
2015,5,19,21.05,bobo
2015,5,20,0.2,bobo
2015,5,21,1.87,bobo
2015,5,22,4.73,bobo
2015,5,23,8.6,bobo
2015,5,24,1.18,bobo
2015,5,25,0.73,bobo
2015,5,26,0.05,bobo
2015,5,27,1.48,bobo
2015,5,28,3.82,bobo
2015,5,29,1.81,bobo
2015,5,30,0.06,bobo
2015,5,31,1.77,bobo
2015,6,1,2.18,bobo
2015,6,2,5.02,bobo
2015,6,3,14.74,bobo
2015,6,4,0.4,bobo
2015,6,5,1.05,bobo
2015,6,6,0.72,bobo
2015,6,7,0.77,bobo
2015,6,8,2.24,bobo
2015,6,9,0.38,bobo
2015,6,10,14.8,bobo
2015,6,11,3.83,bobo
2015,6,12,0.93,bobo
2015,6,13,2.71,bobo
2015,6,14,5.15,bobo
2015,6,15,1.54,bobo
2015,6,16,3.5,bobo
2015,6,17,1.11,bobo
2015,6,18,0.82,bobo
2015,6,19,2.01,bobo
2015,6,20,6.9,bobo
2015,6,21,7.54,bobo
2015,6,22,12.2,bobo
2015,6,23,2.44,bobo
2015,6,24,8.25,bobo
2015,6,25,0.42,bobo
2015,6,26,4.27,bobo
2015,6,27,15.78,bobo
2015,6,28,0.89,bobo
2015,6,29,0.57,bobo
2015,6,30,1.18,bobo
2015,7,1,0.56,bobo
2015,7,2,0.57,bobo
2015,7,3,2.89,bobo
2015,7,4,0.53,bobo
2015,7,5,4.72,bobo
2015,7,6,14.79,bobo
2015,7,7,15.09,bobo
2015,7,8,11.69,bobo
2015,7,9,37.09,bobo
2015,7,10,5.4,bobo
2015,7,11,4.37,bobo
2015,7,12,3.2,bobo
2015,7,13,2.52,bobo
2015,7,14,0.56,bobo
2015,7,15,7.32,bobo
2015,7,16,8.73,bobo
2015,7,17,1.48,bobo
2015,7,18,3.46,bobo
2015,7,19,3,bobo
2015,7,20,7.37,bobo
2015,7,21,22.07,bobo
2015,7,22,3.72,bobo
2015,7,23,2.45,bobo
2015,7,24,7,bobo
2015,7,25,2.78,bobo
2015,7,26,3.01,bobo
2015,7,27,2.32,bobo
2015,7,28,21.56,bobo
2015,7,29,2.16,bobo
2015,7,30,2.63,bobo
2015,7,31,3.53,bobo
2015,8,1,2.41,bobo
2015,8,2,12.3,bobo
2015,8,3,3.81,bobo
2015,8,4,1.63,bobo
2015,8,5,3.8,bobo
2015,8,6,10.31,bobo
2015,8,7,14.32,bobo
2015,8,8,5.66,bobo
2015,8,9,7.22,bobo
2015,8,10,21.97,bobo
2015,8,11,16.39,bobo
2015,8,12,4.19,bobo
2015,8,13,6.2,bobo
2015,8,14,4.49,bobo
2015,8,15,5.78,bobo
2015,8,16,4.31,bobo
2015,8,17,7.45,bobo
2015,8,18,59.4,bobo
2015,8,19,1.3,bobo
2015,8,20,1.48,bobo
2015,8,21,7.1,bobo
2015,8,22,7.08,bobo
2015,8,23,0.94,bobo
2015,8,24,11.73,bobo
2015,8,25,2.89,bobo
2015,8,26,10.39,bobo
2015,8,27,28.86,bobo
2015,8,28,21.55,bobo
2015,8,29,14.01,bobo
2015,8,30,27.57,bobo
2015,8,31,20.77,bobo
2015,9,1,6.27,bobo
2015,9,2,3.93,bobo
2015,9,3,5.12,bobo
2015,9,4,19.53,bobo
2015,9,5,12.45,bobo
2015,9,6,13.64,bobo
2015,9,7,4.52,bobo
2015,9,8,5.16,bobo
2015,9,9,4.18,bobo
2015,9,10,1.48,bobo
2015,9,11,1.83,bobo
2015,9,12,9.71,bobo
2015,9,13,12.76,bobo
2015,9,14,18.45,bobo
2015,9,15,3.26,bobo
2015,9,16,18.78,bobo
2015,9,17,23.43,bobo
2015,9,18,6.32,bobo
2015,9,19,5.69,bobo
2015,9,20,10.5,bobo
2015,9,21,19.44,bobo
2015,9,22,8.39,bobo
2015,9,23,4.91,bobo
2015,9,24,1.91,bobo
2015,9,25,15.55,bobo
2015,9,26,14.09,bobo
2015,9,27,4.54,bobo
2015,9,28,13.29,bobo
2015,9,29,11.12,bobo
2015,9,30,19.19,bobo
2015,10,1,7.24,bobo
2015,10,2,2.37,bobo
2015,10,3,9.61,bobo
2015,10,4,3.69,bobo
2015,10,5,3.35,bobo
2015,10,6,6.45,bobo
2015,10,7,2.51,bobo
2015,10,8,5.49,bobo
2015,10,9,1.98,bobo
2015,10,10,7.17,bobo
2015,10,11,3.7,bobo
2015,10,12,7.18,bobo
2015,10,13,0.91,bobo
2015,10,14,0.51,bobo
2015,10,15,0.57,bobo
2015,10,16,0.3,bobo
2015,10,17,1.29,bobo
2015,10,18,4.25,bobo
2015,10,19,2.64,bobo
2015,10,20,1.2,bobo
2015,10,21,4.51,bobo
2015,10,22,0.6,bobo
2015,10,23,1.41,bobo
2015,10,24,0.35,bobo
2015,10,25,0.67,bobo
2015,10,26,11.8,bobo
2015,10,27,4.68,bobo
2015,10,28,4.05,bobo
2015,10,29,2.42,bobo
2015,10,30,0.49,bobo
2015,10,31,0.95,bobo
2015,11,1,5.76,bobo
2015,11,2,0.23,bobo
2015,11,3,0,bobo
2015,11,4,0,bobo
2015,11,5,0.01,bobo
2015,11,6,0.01,bobo
2015,11,7,0,bobo
2015,11,8,0.11,bobo
2015,11,9,0.05,bobo
2015,11,10,1.12,bobo
2015,11,11,2.76,bobo
2015,11,12,0,bobo
2015,11,13,0,bobo
2015,11,14,0,bobo
2015,11,15,0,bobo
2015,11,16,0,bobo
2015,11,17,0,bobo
2015,11,18,0,bobo
2015,11,19,0,bobo
2015,11,20,0,bobo
2015,11,21,0,bobo
2015,11,22,0,bobo
2015,11,23,0,bobo
2015,11,24,0,bobo
2015,11,25,0,bobo
2015,11,26,0,bobo
2015,11,27,0,bobo
2015,11,28,0,bobo
2015,11,29,0,bobo
2015,11,30,0,bobo
2015,12,1,0,bobo
2015,12,2,0,bobo
2015,12,3,0,bobo
2015,12,4,0,bobo
2015,12,5,0,bobo
2015,12,6,0,bobo
2015,12,7,0,bobo
2015,12,8,0,bobo
2015,12,9,0,bobo
2015,12,10,0,bobo
2015,12,11,0,bobo
2015,12,12,0,bobo
2015,12,13,0,bobo
2015,12,14,0,bobo
2015,12,15,0,bobo
2015,12,16,0,bobo
2015,12,17,0,bobo
2015,12,18,0,bobo
2015,12,19,0,bobo
2015,12,20,0,bobo
2015,12,21,0,bobo
2015,12,22,0,bobo
2015,12,23,0,bobo
2015,12,24,0,bobo
2015,12,25,0,bobo
2015,12,26,0,bobo
2015,12,27,0,bobo
2015,12,28,0,bobo
2015,12,29,0,bobo
2015,12,30,0,bobo
2015,12,31,0,bobo
2016,1,1,0,bobo
2016,1,2,0,bobo
2016,1,3,0,bobo
2016,1,4,0,bobo
2016,1,5,0,bobo
2016,1,6,0,bobo
2016,1,7,0.1,bobo
2016,1,8,0.54,bobo
2016,1,9,0,bobo
2016,1,10,0,bobo
2016,1,11,0,bobo
2016,1,12,0,bobo
2016,1,13,0,bobo
2016,1,14,0,bobo
2016,1,15,0,bobo
2016,1,16,0,bobo
2016,1,17,0,bobo
2016,1,18,0,bobo
2016,1,19,0,bobo
2016,1,20,0,bobo
2016,1,21,0,bobo
2016,1,22,0,bobo
2016,1,23,0,bobo
2016,1,24,0,bobo
2016,1,25,0,bobo
2016,1,26,0,bobo
2016,1,27,0,bobo
2016,1,28,0,bobo
2016,1,29,0,bobo
2016,1,30,0,bobo
2016,1,31,0,bobo
2016,2,1,0,bobo
2016,2,2,0,bobo
2016,2,3,0,bobo
2016,2,4,0,bobo
2016,2,5,0,bobo
2016,2,6,0,bobo
2016,2,7,0,bobo
2016,2,8,0,bobo
2016,2,9,0,bobo
2016,2,10,0,bobo
2016,2,11,0,bobo
2016,2,12,0,bobo
2016,2,13,0,bobo
2016,2,14,0,bobo
2016,2,15,0,bobo
2016,2,16,0,bobo
2016,2,17,0,bobo
2016,2,18,0,bobo
2016,2,19,0,bobo
2016,2,20,0,bobo
2016,2,21,0,bobo
2016,2,22,0,bobo
2016,2,23,0,bobo
2016,2,24,0,bobo
2016,2,25,0,bobo
2016,2,26,0,bobo
2016,2,27,0,bobo
2016,2,28,0,bobo
2016,2,29,0,bobo
2016,3,1,0,bobo
2016,3,2,0,bobo
2016,3,3,0,bobo
2016,3,4,0,bobo
2016,3,5,0,bobo
2016,3,6,0,bobo
2016,3,7,0,bobo
2016,3,8,0,bobo
2016,3,9,0,bobo
2016,3,10,0,bobo
2016,3,11,2.51,bobo
2016,3,12,0.87,bobo
2016,3,13,0.13,bobo
2016,3,14,0.15,bobo
2016,3,15,0.64,bobo
2016,3,16,2.17,bobo
2016,3,17,0.25,bobo
2016,3,18,0,bobo
2016,3,19,0.06,bobo
2016,3,20,0.08,bobo
2016,3,21,0.06,bobo
2016,3,22,0,bobo
2016,3,23,0,bobo
2016,3,24,0,bobo
2016,3,25,0,bobo
2016,3,26,0,bobo
2016,3,27,0,bobo
2016,3,28,0,bobo
2016,3,29,0,bobo
2016,3,30,0,bobo
2016,3,31,0.24,bobo
2016,4,1,0.03,bobo
2016,4,2,0,bobo
2016,4,3,0,bobo
2016,4,4,0.6,bobo
2016,4,5,10.38,bobo
2016,4,6,0.02,bobo
2016,4,7,6.73,bobo
2016,4,8,4.81,bobo
2016,4,9,6.82,bobo
2016,4,10,1.69,bobo
2016,4,11,3.28,bobo
2016,4,12,0.37,bobo
2016,4,13,0,bobo
2016,4,14,0.15,bobo
2016,4,15,0.03,bobo
2016,4,16,0.03,bobo
2016,4,17,-9999,bobo
2016,4,18,0,bobo
2016,4,19,0,bobo
2016,4,20,0.01,bobo
2016,4,21,1.79,bobo
2016,4,22,0.01,bobo
2016,4,23,0.01,bobo
2016,4,24,0.04,bobo
2016,4,25,5.85,bobo
2016,4,26,0.39,bobo
2016,4,27,10.81,bobo
2016,4,28,1.33,bobo
2016,4,29,0.08,bobo
2016,4,30,0,bobo
2016,5,1,1.3,bobo
2016,5,2,2.98,bobo
2016,5,3,3.25,bobo
2016,5,4,4.15,bobo
2016,5,5,1.13,bobo
2016,5,6,10.75,bobo
2016,5,7,-9999,bobo
2016,5,8,3.04,bobo
2016,5,9,7.71,bobo
2016,5,10,0.71,bobo
2016,5,11,0.6,bobo
2016,5,12,6.76,bobo
2016,5,13,10.15,bobo
2016,5,14,10.4,bobo
2016,5,15,1.63,bobo
2016,5,16,0.88,bobo
2016,5,17,6.07,bobo
2016,5,18,1.88,bobo
2016,5,19,5.52,bobo
2016,5,20,1.9,bobo
2016,5,21,0.08,bobo
2016,5,22,0.01,bobo
2016,5,23,0.31,bobo
2016,5,24,6.67,bobo
2016,5,25,8.97,bobo
2016,5,26,4.76,bobo
2016,5,27,2.82,bobo
2016,5,28,16.29,bobo
2016,5,29,8.16,bobo
2016,5,30,1.87,bobo
2016,5,31,0.41,bobo
2016,6,1,0.08,bobo
2016,6,2,0.37,bobo
2016,6,3,6.34,bobo
2016,6,4,0.67,bobo
2016,6,5,3.8,bobo
2016,6,6,6.36,bobo
2016,6,7,2.9,bobo
2016,6,8,2.12,bobo
2016,6,9,5.64,bobo
2016,6,10,21.88,bobo
2016,6,11,1.61,bobo
2016,6,12,8.54,bobo
2016,6,13,12.22,bobo
2016,6,14,3.42,bobo
2016,6,15,9.67,bobo
2016,6,16,14.34,bobo
2016,6,17,6.28,bobo
2016,6,18,0.41,bobo
2016,6,19,0.74,bobo
2016,6,20,1.72,bobo
2016,6,21,6.91,bobo
2016,6,22,14.2,bobo
2016,6,23,14.93,bobo
2016,6,24,6.37,bobo
2016,6,25,12.98,bobo
2016,6,26,5.88,bobo
2016,6,27,13.23,bobo
2016,6,28,4.94,bobo
2016,6,29,4.17,bobo
2016,6,30,0.6,bobo
2016,7,1,1.23,bobo
2016,7,2,0.53,bobo
2016,7,3,0.66,bobo
2016,7,4,28.07,bobo
2016,7,5,13.26,bobo
2016,7,6,12.48,bobo
2016,7,7,4.4,bobo
2016,7,8,4.6,bobo
2016,7,9,17.65,bobo
2016,7,10,6.62,bobo
2016,7,11,16.81,bobo
